Accident_ID,Date,Time,State,City,Latitude,Longitude,Road_Type,Weather_Condition,Lighting_Condition,Primary_Cause,Vehicle_Type,Severity,Fatalities,Injuries
ACC1490,2025-10-10,15:45,Bihar,Patna,21.5019,91.1948,City Road,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,1
ACC1491,2025-10-10,08:59,Andhra Pradesh,Visakhapatnam,15.3363,77.4722,State Highway,Cloudy,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1492,2025-10-10,02:09,Maharashtra,Mumbai,19.299,94.743,State Highway,Clear,Darkness,Drunk Driving,Two-Wheeler,Moderate,0,3
ACC1493,2025-10-10,14:02,Jharkhand,Ranchi,15.0363,95.8552,State Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Minor,0,1
ACC1494,2025-10-11,07:09,Manipur,Imphal,10.5373,78.0122,City Road,Clear,Daylight,Mechanical Failure,Bus,Moderate,1,1
ACC1495,2025-10-11,09:59,Telangana,Hyderabad,26.0207,78.8011,City Road,Rainy,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC1496,2025-10-12,04:20,Haryana,Gurugram,27.9118,83.1106,National Highway,Rainy,Darkness,Overspeeding,Two-Wheeler,Severe / Fatal,2,5
ACC1497,2025-10-12,06:38,Karnataka,Bengaluru,26.4891,95.5219,National Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Severe / Fatal,2,2
ACC1498,2025-10-12,08:03,Rajasthan,Jaipur,21.934,93.6751,National Highway,Clear,Daylight,Mechanical Failure,Car / Sedan,Severe / Fatal,3,4
ACC1499,2025-10-12,04:49,Tripura,Agartala,19.4897,71.6232,Rural Road,Clear,Darkness,Mechanical Failure,Two-Wheeler,Moderate,0,4
ACC1500,2025-10-12,18:59,Rajasthan,Jaipur,33.6093,79.8928,Expressway,Rainy,Twilight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC1501,2025-10-13,00:40,Bihar,Patna,23.5572,84.4711,State Highway,Rainy,Darkness,Overspeeding,Auto Rickshaw,Moderate,1,4
ACC1502,2025-10-14,12:39,Uttar Pradesh,Lucknow,22.3921,83.0393,Expressway,Clear,Daylight,Drunk Driving,SUV,Moderate,0,2
ACC1503,2025-10-14,05:53,Jharkhand,Ranchi,9.1487,74.2251,State Highway,Rainy,Twilight,Overspeeding,Car / Sedan,Minor,0,2
ACC1504,2025-10-15,08:42,Madhya Pradesh,Bhopal,18.3644,93.1763,City Road,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,1
ACC1505,2025-10-15,19:19,Manipur,Imphal,19.5017,87.9928,State Highway,Clear,Twilight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1506,2025-10-15,06:31,Haryana,Gurugram,20.0456,92.5804,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Severe / Fatal,2,3
ACC1507,2025-10-16,20:50,West Bengal,Kolkata,25.341,93.1748,National Highway,Clear,Darkness,Fatigue,SUV,Moderate,0,2
ACC1508,2025-10-16,07:36,Nagaland,Kohima,23.9812,90.0281,State Highway,Clear,Daylight,Fatigue,Bus,Moderate,0,1
ACC1509,2025-10-16,16:35,Maharashtra,Mumbai,26.1508,81.2175,Rural Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC1510,2025-10-16,13:22,Manipur,Imphal,30.7346,86.1006,State Highway,Clear,Daylight,Drunk Driving,Truck / Commercial,Moderate,1,1
ACC1511,2025-10-17,18:04,Arunachal Pradesh,Itanagar,32.1392,73.2704,City Road,Clear,Twilight,Mechanical Failure,Two-Wheeler,Moderate,0,4
ACC1512,2025-10-18,13:50,Tripura,Agartala,29.3692,87.8989,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1513,2025-10-18,13:45,Chhattisgarh,Raipur,36.3013,73.8087,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Severe / Fatal,2,4
ACC1514,2025-10-19,07:20,Chhattisgarh,Raipur,8.9324,88.4776,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC1515,2025-10-20,06:33,Sikkim,Gangtok,14.1167,75.2435,National Highway,Clear,Daylight,Overspeeding,Bus,Moderate,1,4
ACC1516,2025-10-20,18:14,Uttar Pradesh,Lucknow,8.6208,72.0502,City Road,Clear,Twilight,Overspeeding,Car / Sedan,Minor,0,1
ACC1517,2025-10-20,08:11,Odisha,Bhubaneswar,27.3063,73.4106,National Highway,Foggy,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC1518,2025-10-20,09:33,Bihar,Patna,34.6225,68.7568,State Highway,Rainy,Daylight,Distracted Driving,Auto Rickshaw,Moderate,1,3
ACC1519,2025-10-22,16:04,Rajasthan,Jaipur,15.5097,89.1841,State Highway,Foggy,Daylight,Overspeeding,Truck / Commercial,Minor,0,2
ACC1520,2025-10-22,08:50,Andhra Pradesh,Visakhapatnam,35.4694,89.5734,City Road,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,1
ACC1521,2025-10-23,19:32,Tripura,Agartala,10.1598,83.3756,National Highway,Clear,Twilight,Overspeeding,Bus,Minor,0,1
ACC1522,2025-10-23,16:10,Andhra Pradesh,Visakhapatnam,35.6855,73.2988,State Highway,Clear,Daylight,Mechanical Failure,Two-Wheeler,Minor,0,2
ACC1523,2025-10-23,14:26,Arunachal Pradesh,Itanagar,18.6674,71.0813,State Highway,Clear,Daylight,Drunk Driving,Truck / Commercial,Moderate,0,4
ACC1524,2025-10-25,18:34,Karnataka,Bengaluru,11.3615,69.2452,State Highway,Clear,Twilight,Drunk Driving,SUV,Minor,0,2
ACC1525,2025-10-25,01:34,Uttar Pradesh,Lucknow,22.5875,73.4238,City Road,Clear,Darkness,Drunk Driving,Truck / Commercial,Moderate,0,4
ACC1526,2025-10-25,07:25,Goa,Panaji,15.8979,94.0894,National Highway,Rainy,Daylight,Overspeeding,Truck / Commercial,Moderate,1,4
ACC1527,2025-10-25,11:05,Uttarakhand,Dehradun,16.7183,75.5838,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC1528,2025-10-25,07:22,Andhra Pradesh,Visakhapatnam,17.3729,78.7967,City Road,Foggy,Daylight,Distracted Driving,Truck / Commercial,Severe / Fatal,1,4
ACC1529,2025-10-26,16:14,Tamil Nadu,Chennai,31.8484,71.7023,Expressway,Foggy,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,3,2
ACC1530,2025-10-27,18:56,Punjab,Ludhiana,24.1435,75.0373,City Road,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC1531,2025-10-27,10:13,Odisha,Bhubaneswar,17.4902,83.4979,State Highway,Rainy,Daylight,Distracted Driving,Two-Wheeler,Minor,0,2
ACC1532,2025-10-27,09:42,Gujarat,Ahmedabad,26.2217,86.021,National Highway,Clear,Daylight,Overspeeding,Bus,Severe / Fatal,1,2
ACC1533,2025-10-27,20:21,Gujarat,Ahmedabad,29.3116,75.6925,City Road,Rainy,Darkness,Overspeeding,Two-Wheeler,Severe / Fatal,3,3
ACC1534,2025-10-28,11:21,Uttar Pradesh,Lucknow,16.3606,70.3454,State Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Moderate,1,1
ACC1535,2025-10-28,12:23,Himachal Pradesh,Shimla,20.4756,79.8444,Expressway,Rainy,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,3,5
ACC1536,2025-10-29,09:18,Telangana,Hyderabad,11.9591,75.3748,State Highway,Clear,Daylight,Distracted Driving,Auto Rickshaw,Minor,0,2
ACC1537,2025-10-29,18:13,Mizoram,Aizawl,13.6896,74.9573,Rural Road,Cloudy,Twilight,Distracted Driving,Two-Wheeler,Moderate,1,4
ACC1538,2025-10-29,13:48,Bihar,Patna,28.2886,96.0561,Expressway,Clear,Daylight,Distracted Driving,Truck / Commercial,Moderate,0,1
ACC1539,2025-10-29,16:39,Odisha,Bhubaneswar,13.698,86.2646,National Highway,Clear,Daylight,Distracted Driving,Truck / Commercial,Moderate,1,3
ACC1540,2025-10-31,17:33,Arunachal Pradesh,Itanagar,23.7348,84.571,State Highway,Rainy,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1541,2025-10-31,09:30,Gujarat,Ahmedabad,29.1042,80.5496,City Road,Rainy,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,3,3
ACC1542,2025-11-01,11:35,Manipur,Imphal,11.5208,80.9249,City Road,Clear,Daylight,Overspeeding,SUV,Minor,0,2
ACC1543,2025-11-01,17:52,Arunachal Pradesh,Itanagar,24.9655,84.1158,State Highway,Clear,Daylight,Overspeeding,Bus,Minor,0,2
ACC1544,2025-11-01,09:48,Kerala,Thiruvananthapuram,15.8916,88.5482,City Road,Clear,Daylight,Fatigue,Truck / Commercial,Moderate,0,1
ACC1545,2025-11-01,17:41,Tripura,Agartala,36.5175,88.7112,National Highway,Cloudy,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,1
ACC1546,2025-11-02,19:00,Tripura,Agartala,22.5195,73.5933,State Highway,Rainy,Twilight,Overspeeding,Bus,Moderate,0,3
ACC1547,2025-11-02,14:07,Sikkim,Gangtok,31.935,82.9532,City Road,Rainy,Daylight,Overspeeding,Car / Sedan,Moderate,0,1
ACC1548,2025-11-03,16:42,Himachal Pradesh,Shimla,24.4666,80.4408,City Road,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1549,2025-11-04,17:22,Assam,Guwahati,9.6676,93.51,City Road,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,1,1
ACC1550,2025-11-04,17:28,Madhya Pradesh,Bhopal,26.888,86.6954,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,3
ACC1551,2025-11-04,10:15,Karnataka,Bengaluru,36.181,83.8764,National Highway,Rainy,Daylight,Drunk Driving,Truck / Commercial,Severe / Fatal,2,3
ACC1552,2025-11-04,02:57,Himachal Pradesh,Shimla,25.9671,71.9887,City Road,Clear,Darkness,Mechanical Failure,Car / Sedan,Moderate,0,1
ACC1553,2025-11-05,10:41,Sikkim,Gangtok,32.3203,85.9607,State Highway,Foggy,Daylight,Distracted Driving,Bus,Severe / Fatal,3,1
ACC1554,2025-11-05,15:39,Rajasthan,Jaipur,34.2188,72.0403,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1555,2025-11-05,11:58,Gujarat,Ahmedabad,15.0599,78.3104,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,1
ACC1556,2025-11-05,16:39,Karnataka,Bengaluru,14.5917,72.771,State Highway,Clear,Daylight,Drunk Driving,Truck / Commercial,Minor,0,1
ACC1557,2025-11-06,09:15,West Bengal,Kolkata,26.2406,88.4241,National Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,1
ACC1558,2025-11-06,14:02,West Bengal,Kolkata,20.402,74.5782,State Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,2
ACC1559,2025-11-06,06:43,Sikkim,Gangtok,32.924,79.868,National Highway,Clear,Daylight,Mechanical Failure,Auto Rickshaw,Moderate,0,3
ACC1560,2025-11-06,16:56,Rajasthan,Jaipur,34.6807,94.2267,National Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,4
ACC1561,2025-11-07,13:20,Meghalaya,Shillong,18.7199,74.523,Expressway,Rainy,Daylight,Distracted Driving,Auto Rickshaw,Moderate,1,4
ACC1562,2025-11-07,07:24,Tamil Nadu,Chennai,15.3166,83.1724,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1563,2025-11-08,08:58,Chhattisgarh,Raipur,31.1913,80.6492,State Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Moderate,0,4
ACC1564,2025-11-08,16:50,Uttarakhand,Dehradun,16.4243,69.2165,City Road,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,1
ACC1565,2025-11-08,12:07,Andhra Pradesh,Visakhapatnam,32.4203,91.2936,City Road,Clear,Daylight,Overspeeding,SUV,Minor,0,2
ACC1566,2025-11-08,07:24,Meghalaya,Shillong,20.7732,70.6678,City Road,Rainy,Daylight,Distracted Driving,Car / Sedan,Moderate,1,4
ACC1567,2025-11-08,20:16,Nagaland,Kohima,27.8925,82.2163,State Highway,Clear,Darkness,Overspeeding,Car / Sedan,Moderate,0,1
ACC1568,2025-11-09,16:34,Punjab,Ludhiana,11.1896,84.6793,City Road,Rainy,Daylight,Overspeeding,Truck / Commercial,Moderate,1,1
ACC1569,2025-11-09,19:46,Andhra Pradesh,Visakhapatnam,26.6167,86.6102,National Highway,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC1570,2025-11-09,10:18,Jharkhand,Ranchi,21.5916,88.326,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,2,4
ACC1571,2025-11-10,11:01,Sikkim,Gangtok,25.529,75.9183,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1572,2025-11-10,18:58,Karnataka,Bengaluru,13.306,68.9844,City Road,Clear,Twilight,Overspeeding,Car / Sedan,Moderate,0,3
ACC1573,2025-11-10,12:33,Rajasthan,Jaipur,29.9167,89.3181,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,2
ACC1574,2025-11-10,15:52,Himachal Pradesh,Shimla,33.5937,83.9662,National Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Moderate,1,1
ACC1575,2025-11-10,07:49,Goa,Panaji,14.7288,92.5294,National Highway,Clear,Daylight,Fatigue,Car / Sedan,Severe / Fatal,3,1
ACC1576,2025-11-11,11:23,West Bengal,Kolkata,11.1949,92.1096,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1577,2025-11-11,05:32,Kerala,Thiruvananthapuram,9.0902,92.7348,Expressway,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC1578,2025-11-12,07:51,Uttarakhand,Dehradun,27.1456,82.5252,National Highway,Clear,Daylight,Drunk Driving,SUV,Moderate,0,4
ACC1579,2025-11-12,00:32,West Bengal,Kolkata,26.1271,78.2084,Expressway,Clear,Darkness,Mechanical Failure,Car / Sedan,Moderate,0,1
ACC1580,2025-11-13,01:28,Bihar,Patna,24.3636,91.2594,State Highway,Clear,Darkness,Distracted Driving,Truck / Commercial,Severe / Fatal,3,4
ACC1581,2025-11-13,20:31,Haryana,Gurugram,15.1729,81.5619,City Road,Clear,Darkness,Overspeeding,SUV,Moderate,0,3
ACC1582,2025-11-13,07:02,Arunachal Pradesh,Itanagar,19.8145,73.9281,National Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,1
ACC1583,2025-11-14,15:18,Gujarat,Ahmedabad,25.7587,93.0668,City Road,Clear,Daylight,Distracted Driving,SUV,Moderate,1,4
ACC1584,2025-11-14,17:57,Telangana,Hyderabad,22.9056,93.853,State Highway,Foggy,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,3
ACC1585,2025-11-14,13:41,Kerala,Thiruvananthapuram,37.2433,81.9898,City Road,Clear,Daylight,Distracted Driving,Truck / Commercial,Minor,0,1
ACC1586,2025-11-15,06:12,Uttar Pradesh,Lucknow,12.384,70.8574,National Highway,Clear,Daylight,Mechanical Failure,Auto Rickshaw,Moderate,0,3
ACC1587,2025-11-15,16:20,Madhya Pradesh,Bhopal,28.6982,79.753,State Highway,Cloudy,Daylight,Mechanical Failure,Car / Sedan,Moderate,1,3
ACC1588,2025-11-15,14:32,Rajasthan,Jaipur,20.2061,91.6008,State Highway,Clear,Daylight,Drunk Driving,SUV,Minor,0,1
ACC1589,2025-11-16,16:05,Mizoram,Aizawl,20.9034,94.4006,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,4
ACC1590,2025-11-16,16:06,Manipur,Imphal,29.3539,74.499,National Highway,Clear,Daylight,Distracted Driving,Car / Sedan,Moderate,0,4
ACC1591,2025-11-16,20:10,Nagaland,Kohima,28.6191,70.6087,City Road,Clear,Darkness,Weather Conditions,Truck / Commercial,Minor,0,1
ACC1592,2025-11-16,13:49,Kerala,Thiruvananthapuram,37.3447,93.7045,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC1593,2025-11-17,09:34,Mizoram,Aizawl,12.1491,79.798,City Road,Cloudy,Daylight,Fatigue,Two-Wheeler,Minor,0,1
ACC1594,2025-11-17,15:34,Arunachal Pradesh,Itanagar,11.44,84.1402,City Road,Rainy,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,3,3
ACC1595,2025-11-17,03:00,Odisha,Bhubaneswar,29.5507,96.2899,Expressway,Rainy,Darkness,Drunk Driving,SUV,Severe / Fatal,1,5
ACC1596,2025-11-17,18:40,Bihar,Patna,25.2889,70.5971,City Road,Rainy,Twilight,Mechanical Failure,Car / Sedan,Moderate,1,3
ACC1597,2025-11-17,05:04,Himachal Pradesh,Shimla,16.4055,87.1771,City Road,Clear,Twilight,Overspeeding,Bus,Moderate,1,1
ACC1598,2025-11-18,08:13,Telangana,Hyderabad,10.719,70.812,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,3
ACC1599,2025-11-18,17:42,Uttar Pradesh,Lucknow,10.9012,79.4009,City Road,Foggy,Daylight,Overspeeding,Car / Sedan,Moderate,1,2
ACC1600,2025-11-19,14:40,Kerala,Thiruvananthapuram,34.5104,91.6087,National Highway,Cloudy,Daylight,Overspeeding,SUV,Minor,0,1
ACC1601,2025-11-19,10:49,Telangana,Hyderabad,14.0025,81.054,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,1,5
ACC1602,2025-11-19,11:13,Jharkhand,Ranchi,17.8424,97.1197,City Road,Cloudy,Daylight,Overspeeding,SUV,Moderate,0,4
ACC1603,2025-11-19,17:55,Madhya Pradesh,Bhopal,15.0184,84.6332,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,3
ACC1604,2025-11-20,09:43,Gujarat,Ahmedabad,18.7659,77.8531,State Highway,Clear,Daylight,Fatigue,Two-Wheeler,Minor,0,1
ACC1605,2025-11-21,18:27,Uttarakhand,Dehradun,10.4272,74.9732,State Highway,Clear,Twilight,Fatigue,Two-Wheeler,Moderate,0,4
ACC1606,2025-11-21,04:53,Bihar,Patna,23.5565,78.6898,City Road,Clear,Darkness,Overspeeding,Bus,Minor,0,2
ACC1607,2025-11-21,16:06,Sikkim,Gangtok,10.3743,79.3172,Rural Road,Clear,Daylight,Distracted Driving,Car / Sedan,Minor,0,2
ACC1608,2025-11-21,17:13,Bihar,Patna,31.7704,70.6583,State Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,3
ACC1609,2025-11-22,06:34,Assam,Guwahati,15.2244,79.2329,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC1610,2025-11-22,11:53,Madhya Pradesh,Bhopal,24.1683,81.9308,Rural Road,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1611,2025-11-22,06:44,Himachal Pradesh,Shimla,34.0983,89.298,National Highway,Clear,Daylight,Fatigue,Car / Sedan,Moderate,0,1
ACC1612,2025-11-22,15:56,Bihar,Patna,27.4056,87.4168,National Highway,Cloudy,Daylight,Fatigue,Bus,Minor,0,1
ACC1613,2025-11-23,13:47,Karnataka,Bengaluru,23.9624,88.8998,City Road,Clear,Daylight,Overspeeding,SUV,Moderate,0,1
ACC1614,2025-11-23,14:49,Sikkim,Gangtok,17.8705,68.9384,City Road,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC1615,2025-11-24,07:27,Madhya Pradesh,Bhopal,18.1237,74.9035,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1616,2025-11-24,07:41,Madhya Pradesh,Bhopal,27.949,87.558,State Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Minor,0,2
ACC1617,2025-11-24,01:52,Telangana,Hyderabad,37.4289,82.4937,National Highway,Rainy,Darkness,Drunk Driving,Car / Sedan,Moderate,1,4
ACC1618,2025-11-25,08:04,Assam,Guwahati,27.7257,68.8514,State Highway,Clear,Daylight,Overspeeding,Bus,Moderate,1,1
ACC1619,2025-11-25,13:47,Tamil Nadu,Chennai,24.6873,91.6281,National Highway,Rainy,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,2
ACC1620,2025-11-25,17:43,Himachal Pradesh,Shimla,29.735,90.7251,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1621,2025-11-26,15:09,Punjab,Ludhiana,21.984,84.3299,City Road,Clear,Daylight,Mechanical Failure,Car / Sedan,Minor,0,1
ACC1622,2025-11-26,11:01,Mizoram,Aizawl,10.1562,70.5942,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,3
ACC1623,2025-11-27,19:29,Gujarat,Ahmedabad,24.8191,90.5457,City Road,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC1624,2025-11-27,16:45,Telangana,Hyderabad,36.3627,85.3358,State Highway,Clear,Daylight,Weather Conditions,Truck / Commercial,Moderate,1,1
ACC1625,2025-11-28,19:21,Chhattisgarh,Raipur,13.5188,90.9859,Expressway,Clear,Twilight,Weather Conditions,Car / Sedan,Minor,0,1
ACC1626,2025-11-29,12:02,Punjab,Ludhiana,28.5481,90.1248,National Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Severe / Fatal,1,2
ACC1627,2025-11-29,07:05,West Bengal,Kolkata,14.2673,91.5856,State Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,2
ACC1628,2025-11-29,02:04,Kerala,Thiruvananthapuram,24.0462,83.4632,National Highway,Cloudy,Darkness,Fatigue,Two-Wheeler,Severe / Fatal,1,3
ACC1629,2025-11-30,16:03,Arunachal Pradesh,Itanagar,11.223,72.6992,Rural Road,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,1
ACC1630,2025-11-30,05:11,Himachal Pradesh,Shimla,21.5508,87.828,City Road,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,1,2
ACC1631,2025-12-01,08:50,Tamil Nadu,Chennai,30.48,86.3835,State Highway,Clear,Daylight,Drunk Driving,Bus,Moderate,0,1
ACC1632,2025-12-01,13:16,Chhattisgarh,Raipur,18.5491,89.8542,National Highway,Clear,Daylight,Weather Conditions,Car / Sedan,Moderate,0,3
ACC1633,2025-12-02,13:35,Uttarakhand,Dehradun,27.8154,73.5416,Rural Road,Clear,Daylight,Weather Conditions,Car / Sedan,Moderate,1,1
ACC1634,2025-12-03,14:04,Telangana,Hyderabad,31.6271,74.2568,State Highway,Foggy,Daylight,Mechanical Failure,Two-Wheeler,Moderate,0,1
ACC1635,2025-12-03,06:36,Meghalaya,Shillong,35.4736,94.0767,National Highway,Cloudy,Daylight,Drunk Driving,Car / Sedan,Minor,0,2
ACC1636,2025-12-03,09:52,Meghalaya,Shillong,15.2515,90.0744,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1637,2025-12-03,14:14,Assam,Guwahati,20.06,94.5845,Rural Road,Clear,Daylight,Drunk Driving,Car / Sedan,Minor,0,2
ACC1638,2025-12-04,20:58,Assam,Guwahati,12.8505,90.3234,National Highway,Clear,Darkness,Weather Conditions,Truck / Commercial,Severe / Fatal,3,5
ACC1639,2025-12-04,16:16,Tamil Nadu,Chennai,37.3805,85.7189,National Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,4
ACC1640,2025-12-04,19:26,Bihar,Patna,35.4684,87.3428,Rural Road,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1641,2025-12-04,16:24,Arunachal Pradesh,Itanagar,24.1667,94.0401,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,1
ACC1642,2025-12-05,14:28,Sikkim,Gangtok,32.9874,85.196,National Highway,Clear,Daylight,Drunk Driving,Truck / Commercial,Moderate,0,2
ACC1643,2025-12-05,07:40,Gujarat,Ahmedabad,23.612,86.7232,Expressway,Clear,Daylight,Mechanical Failure,Two-Wheeler,Severe / Fatal,2,3
ACC1644,2025-12-06,15:25,Goa,Panaji,26.6087,73.1596,City Road,Clear,Daylight,Distracted Driving,Bus,Minor,0,2
ACC1645,2025-12-06,14:27,Kerala,Thiruvananthapuram,11.0024,82.2068,State Highway,Clear,Daylight,Fatigue,Two-Wheeler,Moderate,0,1
ACC1646,2025-12-07,14:20,Punjab,Ludhiana,30.4539,89.1173,Rural Road,Clear,Daylight,Overspeeding,SUV,Moderate,1,3
ACC1647,2025-12-07,12:01,Uttarakhand,Dehradun,12.1292,76.4219,City Road,Clear,Daylight,Mechanical Failure,Car / Sedan,Moderate,0,3
ACC1648,2025-12-07,12:24,Assam,Guwahati,32.5212,74.4642,National Highway,Foggy,Daylight,Weather Conditions,Car / Sedan,Severe / Fatal,3,3
ACC1649,2025-12-07,08:43,Mizoram,Aizawl,31.2352,77.6441,Rural Road,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,1,2
ACC1650,2025-12-08,12:07,Uttar Pradesh,Lucknow,29.0953,75.5828,State Highway,Rainy,Daylight,Fatigue,Two-Wheeler,Moderate,0,2
ACC1651,2025-12-08,07:34,Assam,Guwahati,9.4559,74.825,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,2,3
ACC1652,2025-12-08,17:00,West Bengal,Kolkata,17.2513,80.8082,Expressway,Clear,Daylight,Mechanical Failure,Car / Sedan,Moderate,0,3
ACC1653,2025-12-09,06:41,Goa,Panaji,16.0829,94.5734,State Highway,Clear,Daylight,Mechanical Failure,Truck / Commercial,Minor,0,1
ACC1654,2025-12-10,04:46,Odisha,Bhubaneswar,18.916,83.1512,National Highway,Clear,Darkness,Weather Conditions,Two-Wheeler,Moderate,0,1
ACC1655,2025-12-11,11:39,Tamil Nadu,Chennai,10.9592,74.0557,National Highway,Cloudy,Daylight,Drunk Driving,Truck / Commercial,Moderate,0,3
ACC1656,2025-12-11,15:04,Assam,Guwahati,35.7592,70.8937,State Highway,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1657,2025-12-11,11:48,Telangana,Hyderabad,24.571,88.5405,City Road,Clear,Daylight,Drunk Driving,Two-Wheeler,Minor,0,2
ACC1658,2025-12-11,08:47,Tamil Nadu,Chennai,17.3213,79.6098,Expressway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,1
ACC1659,2025-12-13,13:37,Bihar,Patna,19.9919,92.1222,Rural Road,Cloudy,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,4
ACC1660,2025-12-13,09:02,Uttarakhand,Dehradun,21.4583,87.4961,National Highway,Clear,Daylight,Weather Conditions,Car / Sedan,Severe / Fatal,2,0
ACC1661,2025-12-14,19:44,Arunachal Pradesh,Itanagar,25.9374,91.3929,National Highway,Cloudy,Twilight,Mechanical Failure,Two-Wheeler,Moderate,1,3
ACC1662,2025-12-14,19:54,Uttar Pradesh,Lucknow,23.4578,76.4505,National Highway,Foggy,Twilight,Overspeeding,Car / Sedan,Severe / Fatal,2,0
ACC1663,2025-12-14,12:04,Madhya Pradesh,Bhopal,35.2462,88.4322,National Highway,Clear,Daylight,Weather Conditions,SUV,Moderate,0,3
ACC1664,2025-12-14,08:22,Rajasthan,Jaipur,22.9113,76.2258,National Highway,Rainy,Daylight,Fatigue,Car / Sedan,Moderate,0,2
ACC1665,2025-12-14,16:59,Maharashtra,Mumbai,37.371,95.4635,City Road,Cloudy,Daylight,Weather Conditions,Car / Sedan,Moderate,1,3
